,comment,machine_id,start_time,end_time,duration,name,downtime_code_id,Name_2,year,Station
2510759,wire drum empty-replaced,287.0,2021-10-22 14:52:28.047,2021-10-22 14:55:56.100,208.506,WLM03 ST130,1780.0,wl op50 robot 3,2021,
2510766,No Comment and No Reason Code,287.0,2021-10-22 14:55:56.100,2021-10-22 15:50:00.000,3243.013,WLM03 ST130,,,2021,
2511169,No Comment and No Reason Code,287.0,2021-10-22 15:50:34.057,2021-10-22 15:52:31.057,117.0,WLM03 ST130,,,2021,
2511416,lunch: overage,287.0,2021-10-22 16:20:00.000,2021-10-22 16:23:00.010,180.1,WLM03 ST130,218.0,lunch: overage,2021,
2511417,lunch: overage,286.0,2021-10-22 16:20:00.000,2021-10-22 16:24:49.060,289.601,WLM02 ST130,218.0,lunch: overage,2021,
2511420,lunch: overage,285.0,2021-10-22 16:20:00.000,2021-10-22 16:24:52.010,292.102,WLM01 ST130,218.0,lunch: overage,2021,
2511445,No Comment and No Reason Code,287.0,2021-10-22 16:23:00.010,2021-10-22 16:51:11.063,1691.517,WLM03 ST130,,,2021,
2511476,No Comment and No Reason Code,286.0,2021-10-22 16:24:49.060,2021-10-22 18:10:47.023,6357.619,WLM02 ST130,,,2021,
2511479,No Comment and No Reason Code,285.0,2021-10-22 16:24:52.010,2021-10-22 17:06:14.063,2482.534,WLM01 ST130,,,2021,
2511745,manual clamp for tension link was broken damaging the cylinder as well,287.0,2021-10-22 16:51:11.063,2021-10-22 16:54:52.013,220.507,WLM03 ST130,1642.0,wl op10 work fixture clamp,2021,
2511751,No Comment and No Reason Code,287.0,2021-10-22 16:54:52.013,2021-10-22 16:56:49.013,117.0,WLM03 ST130,,,2021,
2511782,cylinder was replaced but had a bad sensor block-had to replace it,287.0,2021-10-22 16:56:49.013,2021-10-22 17:09:50.063,781.519,WLM03 ST130,1642.0,wl op10 work fixture clamp,2021,
2511854,wl op50 robot 2 burn back,285.0,2021-10-22 17:06:14.063,2021-10-22 17:09:17.063,183.006,WLM01 ST130,1775.0,wl op50 robot 2 burn back,2021,50.0
2511855,No Comment and No Reason Code,285.0,2021-10-22 17:09:17.063,2021-10-22 17:11:14.063,117.0,WLM01 ST130,,,2021,
2511862,No Comment and No Reason Code,287.0,2021-10-22 17:09:50.063,2021-10-22 17:30:15.017,1224.524,WLM03 ST130,,,2021,
2511899,wl op60 robot 2 burn back,285.0,2021-10-22 17:11:14.063,2021-10-22 17:14:58.067,224.008,WLM01 ST130,1809.0,wl op60 robot 2 burn back,2021,60.0
2511905,No Comment and No Reason Code,285.0,2021-10-22 17:14:58.067,2021-10-22 18:36:28.027,4889.602,WLM01 ST130,,,2021,
2512060,filling up the line as got empty due to op10 downtime,287.0,2021-10-22 17:30:15.017,2021-10-22 17:43:15.070,780.52,WLM03 ST130,1584.0,zone 2,2021,10.0
2512143,No Comment and No Reason Code,287.0,2021-10-22 17:43:15.070,2021-10-22 17:56:56.020,820.515,WLM03 ST130,,,2021,
2512254,wl op20 robot 1 wire tangle,287.0,2021-10-22 17:56:56.020,2021-10-22 18:08:29.023,693.017,WLM03 ST130,1678.0,wl op20 robot 1 wire tangle,2021,20.0
2512307,No Comment and No Reason Code,287.0,2021-10-22 18:08:29.023,2021-10-22 18:45:00.000,2190.781,WLM03 ST130,,,2021,
2512354,"quantity issues with components ""19"" ",286.0,2021-10-22 18:10:47.023,2021-10-22 18:16:38.073,351.51,WLM02 ST130,254.0,material shortage,2021,
2512369,No Comment and No Reason Code,286.0,2021-10-22 18:16:38.073,2021-10-22 18:31:43.023,904.517,WLM02 ST130,,,2021,
2512492,"op10r1- wire feeder fault
",286.0,2021-10-22 18:31:43.023,2021-10-22 18:43:32.023,709.001,WLM02 ST130,1647.0,wl op10  robot 1,2021,10.0
2512524,waiting on driver,285.0,2021-10-22 18:36:28.027,2021-10-22 18:40:29.023,240.992,WLM01 ST130,264.0,waiting on driver,2021,
2512542,No Comment and No Reason Code,285.0,2021-10-22 18:40:29.023,2021-10-22 18:45:00.000,270.756,WLM01 ST130,,,2021,
2512562,No Comment and No Reason Code,286.0,2021-10-22 18:43:32.023,2021-10-22 18:45:00.000,87.752,WLM02 ST130,,,2021,
2512718,No Comment and No Reason Code,285.0,2021-10-22 18:46:50.077,2021-10-22 18:49:00.000,129.248,WLM01 ST130,,,2021,
2512950,No Comment and No Reason Code,285.0,2021-10-22 18:49:00.000,2021-10-22 18:50:00.000,60.0,WLM01 ST130,,,2021,
2513125,No Comment and No Reason Code,285.0,2021-10-22 18:59:04.077,2021-10-22 19:00:00.000,55.232,WLM01 ST130,,,2021,
2513263,No Comment and No Reason Code,285.0,2021-10-22 19:00:00.000,2021-10-22 19:03:38.027,218.271,WLM01 ST130,,,2021,
2513366,No Comment and No Reason Code,286.0,2021-10-22 19:10:56.027,2021-10-22 19:12:53.027,117.0,WLM02 ST130,,,2021,
2513372,No Comment and No Reason Code,285.0,2021-10-22 19:11:10.080,2021-10-22 20:28:00.087,4610.097,WLM01 ST130,,,2021,
2513400,"false alarm for broken tool due to chip, toolmaker not able to reset alarm, had to power down machine and restart. after gantry drop part on 105 conveyor gantry stopped due to lca hole missing alarm, took sometime for maintenance to reset alarm and restart line.",286.0,2021-10-22 19:12:53.027,2021-10-22 19:39:40.033,1607.037,WLM02 ST130,2246.0,wl grob op20a broken tool ,2021,
2513407,No Comment and No Reason Code,287.0,2021-10-22 19:17:16.080,2021-10-22 19:41:14.083,1438.029,WLM03 ST130,,,2021,
2513522,No Comment and No Reason Code,286.0,2021-10-22 19:39:40.033,2021-10-22 20:25:55.087,2775.557,WLM02 ST130,,,2021,
2513820,"op#50 station faulted due to v06 slides c18 clamps advance fault, maintenance work for a while and plc tech bypassed sensor for one cycle and next cycle electrician had to replace sensor.",286.0,2021-10-22 20:25:55.087,2021-10-22 20:48:18.090,1343.031,WLM02 ST130,1759.0,wl op50 work fixture cylinder,2021,50.0
2513826,"wirespool empty, replaced new wiredrum.",285.0,2021-10-22 20:28:00.087,2021-10-22 20:37:00.000,539.119,WLM01 ST130,1674.0,wl op20 robot 1,2021,
2513905,No Comment and No Reason Code,285.0,2021-10-22 20:44:00.040,2021-10-22 20:50:25.090,385.505,WLM01 ST130,,,2021,
2513936,"wirespool empty, replaced new wirespool.",285.0,2021-10-22 20:37:00.000,2021-10-22 20:44:00.040,420.4030000000001,WLM01 ST130,1772.0,wl op50 robot 2,2021,
2513942,No Comment and No Reason Code,286.0,2021-10-22 20:48:18.090,2021-10-22 21:05:43.093,1045.02,WLM02 ST130,,,2021,
2513972,"lhs plp bracket not machined, removed cradle to hold and wait for qa approval to run.",285.0,2021-10-22 20:50:25.090,2021-10-22 20:58:13.093,468.013,WLM01 ST130,1935.0,wl op130,2021,
2514001,No Comment and No Reason Code,285.0,2021-10-22 20:58:13.093,2021-10-22 21:18:44.093,1231.025,WLM01 ST130,,,2021,
2514065,wiredrum empty replaced new wirespool.,286.0,2021-10-22 21:05:43.093,2021-10-22 21:14:00.000,496.072,WLM02 ST130,1727.0,wl op40 robot 3,2021,
2514110,120 r#1 collision during 140b rack drop off.,285.0,2021-10-22 21:18:44.093,2021-10-22 21:23:14.047,269.508,WLM01 ST130,1924.0,wl op120 robot 1,2021,120.0
2514120,No Comment and No Reason Code,286.0,2021-10-22 21:22:49.097,2021-10-22 21:25:00.000,130.047,WLM02 ST130,,,2021,
2514123,No Comment and No Reason Code,285.0,2021-10-22 21:23:14.047,2021-10-22 21:25:00.000,105.546,WLM01 ST130,,,2021,
2514207,break,285.0,2021-10-22 21:25:00.000,2021-10-22 21:40:00.000,900.0,WLM01 ST130,74.0,break,2021,
2514208,break,286.0,2021-10-22 21:25:00.000,2021-10-22 21:28:15.097,195.96,WLM02 ST130,74.0,break,2021,
2514249,No Comment and No Reason Code,286.0,2021-10-22 21:28:15.097,2021-10-22 21:40:00.000,704.04,WLM02 ST130,,,2021,
2514346,break: overage,285.0,2021-10-22 21:40:00.000,2021-10-22 21:43:29.047,209.481,WLM01 ST130,219.0,break: overage,2021,
2514369,No Comment and No Reason Code,286.0,2021-10-22 21:40:00.000,2021-10-22 23:39:54.017,7194.162,WLM02 ST130,,,2021,
2514387,No Comment and No Reason Code,285.0,2021-10-22 21:43:29.047,2021-10-22 23:50:00.000,7590.519,WLM01 ST130,,,2021,
2514424,wiredrum empty replaced new wirespool.,286.0,2021-10-22 21:14:00.000,2021-10-22 21:22:49.097,529.9530000000001,WLM02 ST130,1764.0,wl op50 robot 1,2021,
2514943,arc fault due to noodling.,286.0,2021-10-22 23:39:54.017,2021-10-22 23:43:54.067,240.508,WLM02 ST130,1764.0,wl op50 robot 1,2021,
2514947,No Comment and No Reason Code,286.0,2021-10-22 23:43:54.067,2021-10-22 23:50:00.000,365.33,WLM02 ST130,,,2021,
2515286,lunch: overage,286.0,2021-10-23 00:20:00.000,2021-10-23 00:23:30.023,210.219,WLM02 ST130,218.0,lunch: overage,2021,
2515287,lunch: overage,285.0,2021-10-23 00:20:00.000,2021-10-23 00:23:07.023,187.219,WLM01 ST130,218.0,lunch: overage,2021,
2515310,No Comment and No Reason Code,285.0,2021-10-23 00:23:07.023,2021-10-23 00:39:03.073,956.502,WLM01 ST130,,,2021,
2515314,No Comment and No Reason Code,286.0,2021-10-23 00:23:30.023,2021-10-23 01:17:48.027,3258.051,WLM02 ST130,,,2021,
2515431,"camera#1 reader fault, manually enter casting jsn no.",285.0,2021-10-23 00:39:03.073,2021-10-23 00:42:59.073,236.008,WLM01 ST130,1890.0,wl op90 keyence cameras,2021,
2515434,No Comment and No Reason Code,285.0,2021-10-23 00:42:59.073,2021-10-23 02:38:41.000,6941.284,WLM01 ST130,,,2021,
2515561,blue wrist station faulted due to comxtreme software crashed.,286.0,2021-10-23 01:17:48.027,2021-10-23 01:24:57.077,429.511,WLM02 ST130,1921.0,wl op120 blue wrist cameras,2021,
2515573,No Comment and No Reason Code,286.0,2021-10-23 01:24:57.077,2021-10-23 01:57:29.097,1952.195,WLM02 ST130,,,2021,
2515743,"70 r#1 wire tangled due to some work being done by mechanics to install camera and messed up blue conduit, took sometime robotech's to adjust blue conduit.",286.0,2021-10-23 01:57:29.097,2021-10-23 02:21:48.050,1458.534,WLM02 ST130,1848.0,wl op70 robot 1 wire tangle,2021,70.0
2515866,No Comment and No Reason Code,286.0,2021-10-23 02:21:48.050,2021-10-23 02:25:35.000,226.502,WLM02 ST130,,,2021,
2515909,faulted due to home sensor continuously on.,286.0,2021-10-23 02:25:35.000,2021-10-23 02:35:28.050,593.5,WLM02 ST130,1917.0,wl op110 proceco wash,2021,
2515948,No Comment and No Reason Code,286.0,2021-10-23 02:35:28.050,2021-10-23 02:41:09.053,341.005,WLM02 ST130,,,2021,
2515998,to runout cnc's,285.0,2021-10-23 02:38:41.000,2021-10-23 02:45:00.000,378.987,WLM01 ST130,78.0,shutdown,2021,
2516018,mechanics shutdown compressor.,286.0,2021-10-23 02:41:09.053,2021-10-23 02:45:00.000,230.483,WLM02 ST130,78.0,shutdown,2021,
2518601,cameras cleaned,285.0,2021-10-25 11:00:00.000,2021-10-25 11:05:42.070,342.69,WLM01 ST130,1921.0,wl op120 blue wrist cameras,2021,
2518603,cameras cleaned,287.0,2021-10-25 11:00:00.000,2021-10-25 11:03:26.070,206.687,WLM03 ST130,1921.0,wl op120 blue wrist cameras,2021,
2518620,No Comment and No Reason Code,286.0,2021-10-25 11:02:11.020,2021-10-25 11:07:31.020,320.004,WLM02 ST130,,,2021,
2518633,No Comment and No Reason Code,287.0,2021-10-25 11:03:26.070,2021-10-25 11:24:23.020,1256.524,WLM03 ST130,,,2021,
2518646,No Comment and No Reason Code,285.0,2021-10-25 11:05:42.070,2021-10-25 11:19:05.020,802.514,WLM01 ST130,,,2021,
2518705,arc start failed-robot tech worked on it,286.0,2021-10-25 11:07:31.020,2021-10-25 11:14:43.070,432.512,WLM02 ST130,1852.0,wl op70 robot 2,2021,
2518732,No Comment and No Reason Code,286.0,2021-10-25 11:14:43.070,2021-10-25 11:16:40.070,117.0,WLM02 ST130,,,2021,
2518787,gripper clamp#1 open not made-,286.0,2021-10-25 11:16:40.070,2021-10-25 11:34:38.073,1078.025,WLM02 ST130,1905.0,wl op105 robot 1 clamp,2021,
2518833,turn table not in position fault-had to replace the sensor,285.0,2021-10-25 11:19:05.020,2021-10-25 11:31:05.023,720.017,WLM01 ST130,1880.0,wl op80 work fixture electrical,2021,
2518877,pac clamp v01(c05) advance/retract not making,287.0,2021-10-25 11:24:23.020,2021-10-25 11:27:52.023,209.006,WLM03 ST130,1642.0,wl op10 work fixture clamp,2021,
2518882,No Comment and No Reason Code,287.0,2021-10-25 11:27:52.023,2021-10-25 11:53:34.083,1542.609,WLM03 ST130,,,2021,
2518922,No Comment and No Reason Code,285.0,2021-10-25 11:31:05.023,2021-10-25 11:33:02.023,117.0,WLM01 ST130,,,2021,
2518970,No Comment and No Reason Code,286.0,2021-10-25 11:34:38.073,2021-10-25 13:18:15.097,6217.24,WLM02 ST130,,,2021,
2518996,filling up the zone as got empty due to op80 downtime,285.0,2021-10-25 11:33:02.023,2021-10-25 11:38:40.073,338.51,WLM01 ST130,1585.0,zone 5,2021,80.0
2519023,No Comment and No Reason Code,285.0,2021-10-25 11:38:40.073,2021-10-25 11:55:06.033,985.597,WLM01 ST130,,,2021,
2519127,c05 clamp cylinder sensor was damaged-no replacements,287.0,2021-10-25 11:53:34.083,2021-10-25 12:16:52.087,1398.048,WLM03 ST130,1643.0,wl op10 work fixture electrical,2021,
2519135,weld id#90 modified at op20r1 ,285.0,2021-10-25 11:55:06.033,2021-10-25 12:00:14.087,308.525,WLM01 ST130,189.0,weld adjustment,2021,20.0
2519144,No Comment and No Reason Code,285.0,2021-10-25 12:00:14.087,2021-10-25 12:02:11.087,117.0,WLM01 ST130,,,2021,
2519202,weld id#29 modified at op 10r2,285.0,2021-10-25 12:02:11.087,2021-10-25 12:05:52.037,220.507,WLM01 ST130,189.0,weld adjustment,2021,10.0
2519216,No Comment and No Reason Code,285.0,2021-10-25 12:05:52.037,2021-10-25 13:12:47.097,4015.599,WLM01 ST130,,,2021,
2519329,No Comment and No Reason Code,287.0,2021-10-25 12:16:52.087,2021-10-25 12:46:51.043,1798.551,WLM03 ST130,,,2021,
2519544,getting  gap between tension link and side rail-tool maker working on the newly installed tooling,287.0,2021-10-25 12:46:51.043,2021-10-25 12:56:18.093,567.515,WLM03 ST130,1645.0,wl op10 work fixture tooling,2021,
2519596,No Comment and No Reason Code,287.0,2021-10-25 12:56:18.093,2021-10-25 13:16:51.047,1232.524,WLM03 ST130,,,2021,
2519792,wl op50 robot 2 burn back,285.0,2021-10-25 13:12:47.097,2021-10-25 13:19:04.047,376.511,WLM01 ST130,1775.0,wl op50 robot 2 burn back,2021,50.0
2519808,No Comment and No Reason Code,285.0,2021-10-25 13:19:04.047,2021-10-25 13:25:00.000,355.53,WLM01 ST130,,,2021,
2519820,wl op20 robot 1 wire tangle,287.0,2021-10-25 13:16:51.047,2021-10-25 13:25:00.000,488.536,WLM03 ST130,1678.0,wl op20 robot 1 wire tangle,2021,20.0
2519844,weld id#40 modified at op 30r1,286.0,2021-10-25 13:18:15.097,2021-10-25 13:22:35.047,259.51,WLM02 ST130,189.0,weld adjustment,2021,30.0
2519863,No Comment and No Reason Code,286.0,2021-10-25 13:22:35.047,2021-10-25 13:25:00.000,144.524,WLM02 ST130,,,2021,
2519993,break,285.0,2021-10-25 13:25:00.000,2021-10-25 13:40:00.000,900.0,WLM01 ST130,74.0,break,2021,
2519994,break,286.0,2021-10-25 13:25:00.000,2021-10-25 13:40:00.000,900.0,WLM02 ST130,74.0,break,2021,
2519995,break,287.0,2021-10-25 13:25:00.000,2021-10-25 13:40:00.000,900.0,WLM03 ST130,74.0,break,2021,
2520202,break: overage,287.0,2021-10-25 13:40:00.000,2021-10-25 13:44:06.000,246.002,WLM03 ST130,219.0,break: overage,2021,
2520203,break: overage,286.0,2021-10-25 13:40:00.000,2021-10-25 13:44:08.050,248.502,WLM02 ST130,219.0,break: overage,2021,
2520206,break: overage,285.0,2021-10-25 13:40:00.000,2021-10-25 13:42:05.050,125.5,WLM01 ST130,219.0,break: overage,2021,
2520223,No Comment and No Reason Code,285.0,2021-10-25 13:42:05.050,2021-10-25 15:02:57.013,4851.634,WLM01 ST130,,,2021,
2520264,No Comment and No Reason Code,287.0,2021-10-25 13:44:06.000,2021-10-25 15:50:00.000,7553.998,WLM03 ST130,,,2021,
2520265,No Comment and No Reason Code,286.0,2021-10-25 13:44:08.050,2021-10-25 15:50:00.000,7551.498,WLM02 ST130,,,2021,
2520744,conduit fitting came off the feeder,285.0,2021-10-25 15:02:57.013,2021-10-25 15:07:00.063,243.507,WLM01 ST130,1806.0,wl op60 robot 2,2021,
2520750,No Comment and No Reason Code,285.0,2021-10-25 15:07:00.063,2021-10-25 15:50:00.000,2579.359,WLM01 ST130,,,2021,
2521385,meeting for production updates,287.0,2021-10-25 16:20:00.000,2021-10-25 16:30:00.000,600.0,WLM03 ST130,75.0,meetings,2021,
2521386,meeting for production updates,286.0,2021-10-25 16:20:00.000,2021-10-25 16:30:00.000,600.0,WLM02 ST130,75.0,meetings,2021,
2521389,meeting for production updates,285.0,2021-10-25 16:20:00.000,2021-10-25 16:29:51.027,591.262,WLM01 ST130,75.0,meetings,2021,
2521433,No Comment and No Reason Code,285.0,2021-10-25 16:29:51.027,2021-10-25 17:10:23.080,2432.549,WLM01 ST130,,,2021,
2521513,No Comment and No Reason Code,287.0,2021-10-25 16:30:06.077,2021-10-25 17:53:20.087,4994.102,WLM03 ST130,,,2021,
2521519,No Comment and No Reason Code,286.0,2021-10-25 16:30:34.027,2021-10-25 16:56:25.080,1551.53,WLM02 ST130,,,2021,
2521745,noodling,286.0,2021-10-25 16:56:25.080,2021-10-25 16:59:29.030,183.506,WLM02 ST130,1775.0,wl op50 robot 2 burn back,2021,
2521746,No Comment and No Reason Code,286.0,2021-10-25 16:59:29.030,2021-10-25 18:40:20.040,6051.11,WLM02 ST130,,,2021,
2521825,weld id#65.2 b/t issues,285.0,2021-10-25 17:10:23.080,2021-10-25 17:15:24.083,301.01,WLM01 ST130,189.0,weld adjustment,2021,
2521839,No Comment and No Reason Code,285.0,2021-10-25 17:15:24.083,2021-10-25 17:51:04.037,2139.541,WLM01 ST130,,,2021,
2522140,wl op70 robot 1 burn back,285.0,2021-10-25 17:51:04.037,2021-10-25 17:54:43.087,219.506,WLM01 ST130,1847.0,wl op70 robot 1 burn back,2021,70.0
2522148,No Comment and No Reason Code,285.0,2021-10-25 17:54:43.087,2021-10-25 18:45:00.000,3016.132,WLM01 ST130,,,2021,
2522175,issue with cms label quantity,287.0,2021-10-25 17:53:20.087,2021-10-25 17:58:32.087,312.01,WLM03 ST130,254.0,material shortage,2021,
2522192,No Comment and No Reason Code,287.0,2021-10-25 17:58:32.087,2021-10-25 18:09:25.087,652.995,WLM03 ST130,,,2021,
2522320,wire jammed inside the feeder,287.0,2021-10-25 18:09:25.087,2021-10-25 18:22:46.040,800.52,WLM03 ST130,1856.0,wl op70 robot 2 wire tangle,2021,
2522374,No Comment and No Reason Code,287.0,2021-10-25 18:22:46.040,2021-10-25 18:45:00.000,1333.611,WLM03 ST130,,,2021,
2522469,waiting on driver,286.0,2021-10-25 18:40:20.040,2021-10-25 18:45:00.000,279.591,WLM02 ST130,264.0,waiting on driver,2021,
2522581,No Comment and No Reason Code,285.0,2021-10-25 18:45:07.093,2021-10-25 18:49:00.000,232.082,WLM01 ST130,,,2021,
2522680,waiting on driver,286.0,2021-10-25 18:49:00.000,2021-10-25 18:50:00.000,60.0,WLM02 ST130,264.0,waiting on driver,2021,
2522820,No Comment and No Reason Code,285.0,2021-10-25 18:49:00.000,2021-10-25 18:50:00.000,60.0,WLM01 ST130,,,2021,
2524154,No Comment and No Reason Code,286.0,2021-10-26 07:00:18.083,2021-10-26 07:02:15.083,117.0,WLM02 ST130,,,2021,
2534745,No Comment and No Reason Code,286.0,2021-11-01 11:03:03.077,2021-11-01 11:43:28.030,2424.549,WLM02 ST130,,,2021,
2534765,No Comment and No Reason Code,285.0,2021-11-01 11:05:17.077,2021-11-01 11:44:42.080,2365.049,WLM01 ST130,,,2021,
2534772,No Comment and No Reason Code,287.0,2021-11-01 11:05:48.027,2021-11-01 12:47:48.090,6120.645,WLM03 ST130,,,2021,
2535194,v07(c22) slide sensor replace as not working,286.0,2021-11-01 11:43:28.030,2021-11-01 11:46:39.030,191.007,WLM02 ST130,1761.0,wl op50 work fixture electrical,2021,
2535195,No Comment and No Reason Code,286.0,2021-11-01 11:46:39.030,2021-11-01 12:30:40.087,2641.57,WLM02 ST130,,,2021,
2535203,cooling rack memory bit issue,285.0,2021-11-01 11:44:42.080,2021-11-01 11:49:22.080,280.009,WLM01 ST130,1587.0,wl op.20,2021,
2535218,No Comment and No Reason Code,285.0,2021-11-01 11:49:22.080,2021-11-01 11:51:19.080,117.0,WLM01 ST130,,,2021,
2535283,wl op50 robot 2 burn back,285.0,2021-11-01 11:51:19.080,2021-11-01 11:55:20.083,241.008,WLM01 ST130,1775.0,wl op50 robot 2 burn back,2021,50.0
2535294,No Comment and No Reason Code,285.0,2021-11-01 11:55:20.083,2021-11-01 13:25:00.000,5379.176,WLM01 ST130,,,2021,
2535579,tool breakage detection fault-no broken tool-issue with the sensor clamp arm,286.0,2021-11-01 12:30:40.087,2021-11-01 13:10:29.093,2389.053,WLM02 ST130,2218.0,wl grob op10a ,2021,
2535707,pp10 not on after gantry drop off-loose sensor bracket,287.0,2021-11-01 12:47:48.090,2021-11-01 12:51:39.040,230.507,WLM03 ST130,1899.0,wl op105 incoming conveyor,2021,
2535712,No Comment and No Reason Code,287.0,2021-11-01 12:51:39.040,2021-11-01 13:25:00.000,2000.589,WLM03 ST130,,,2021,
2535848,No Comment and No Reason Code,286.0,2021-11-01 13:10:29.093,2021-11-01 13:12:26.093,117.0,WLM02 ST130,,,2021,
2535881,porosity issue,286.0,2021-11-01 13:12:26.093,2021-11-01 13:15:59.093,213.008,WLM02 ST130,1674.0,wl op20 robot 1,2021,
2535883,No Comment and No Reason Code,286.0,2021-11-01 13:15:59.093,2021-11-01 13:25:00.000,540.057,WLM02 ST130,,,2021,
2536060,break,285.0,2021-11-01 13:25:00.000,2021-11-01 13:40:00.000,900.0,WLM01 ST130,74.0,break,2021,
2536061,break,286.0,2021-11-01 13:25:00.000,2021-11-01 13:40:00.000,900.0,WLM02 ST130,74.0,break,2021,
2536062,break,287.0,2021-11-01 13:25:00.000,2021-11-01 13:40:00.000,900.0,WLM03 ST130,74.0,break,2021,
2536262,break: overage,287.0,2021-11-01 13:40:00.000,2021-11-01 13:43:24.007,204.079,WLM03 ST130,219.0,break: overage,2021,
2536263,break: overage,286.0,2021-11-01 13:40:00.000,2021-11-01 13:44:22.097,262.98,WLM02 ST130,219.0,break: overage,2021,
2536267,break: overage,285.0,2021-11-01 13:40:00.000,2021-11-01 13:44:38.097,278.98,WLM01 ST130,219.0,break: overage,2021,
2536322,No Comment and No Reason Code,287.0,2021-11-01 13:43:24.007,2021-11-01 15:17:40.007,5656.002,WLM03 ST130,,,2021,
2536338,No Comment and No Reason Code,286.0,2021-11-01 13:44:22.097,2021-11-01 14:40:56.053,3393.554,WLM02 ST130,,,2021,
2536341,No Comment and No Reason Code,285.0,2021-11-01 13:44:38.097,2021-11-01 15:07:33.007,4974.088,WLM01 ST130,,,2021,
2536786,wl op60 robot 2 wire tangle,286.0,2021-11-01 14:40:56.053,2021-11-01 14:47:21.003,384.51,WLM02 ST130,1810.0,wl op60 robot 2 wire tangle,2021,60.0
2536801,No Comment and No Reason Code,286.0,2021-11-01 14:47:21.003,2021-11-01 15:50:00.000,3758.956,WLM02 ST130,,,2021,
2536932,wl op20 robot 2 burn back,285.0,2021-11-01 15:07:33.007,2021-11-01 15:14:10.057,397.511,WLM01 ST130,1685.0,wl op20 robot 2 burn back,2021,20.0
2536957,No Comment and No Reason Code,285.0,2021-11-01 15:14:10.057,2021-11-01 15:50:00.000,2149.421,WLM01 ST130,,,2021,
2537005,slide v05 retract not made-happened few times,287.0,2021-11-01 15:17:40.007,2021-11-01 15:22:43.060,303.509,WLM03 ST130,1645.0,wl op10 work fixture tooling,2021,
2537014,No Comment and No Reason Code,287.0,2021-11-01 15:22:43.060,2021-11-01 15:50:00.000,1636.41,WLM03 ST130,,,2021,
2537520,lunch: overage,287.0,2021-11-01 16:20:00.000,2021-11-01 16:23:21.017,201.183,WLM03 ST130,218.0,lunch: overage,2021,
2537521,lunch: overage,286.0,2021-11-01 16:20:00.000,2021-11-01 16:25:06.070,306.685,WLM02 ST130,218.0,lunch: overage,2021,
2537524,lunch: overage,285.0,2021-11-01 16:20:00.000,2021-11-01 16:24:07.070,247.684,WLM01 ST130,218.0,lunch: overage,2021,
2537557,No Comment and No Reason Code,287.0,2021-11-01 16:23:21.017,2021-11-01 17:59:08.087,5747.684,WLM03 ST130,,,2021,
2537567,No Comment and No Reason Code,285.0,2021-11-01 16:24:07.070,2021-11-01 18:45:00.000,8452.316,WLM01 ST130,,,2021,
2537595,No Comment and No Reason Code,286.0,2021-11-01 16:25:06.070,2021-11-01 18:45:00.000,8393.315,WLM02 ST130,,,2021,
2538212,wire jammed inside the feeder-wire guide came off,287.0,2021-11-01 17:59:08.087,2021-11-01 18:19:33.040,1224.543,WLM03 ST130,1659.0,wl op10 robot 2 wire tangle,2021,
2538348,No Comment and No Reason Code,287.0,2021-11-01 18:19:33.040,2021-11-01 18:45:00.000,1526.59,WLM03 ST130,,,2021,
2538672,No Comment and No Reason Code,287.0,2021-11-01 18:46:09.093,2021-11-01 18:49:00.000,170.071,WLM03 ST130,,,2021,
2538685,No Comment and No Reason Code,285.0,2021-11-01 18:46:38.043,2021-11-01 18:49:00.000,141.57,WLM01 ST130,,,2021,
2538911,No Comment and No Reason Code,285.0,2021-11-01 18:49:00.000,2021-11-01 18:50:00.000,60.0,WLM01 ST130,,,2021,
2538914,No Comment and No Reason Code,287.0,2021-11-01 18:49:00.000,2021-11-01 18:50:00.000,60.0,WLM03 ST130,,,2021,
2539201, shift start: overage ,287.0,2021-11-01 19:00:00.000,2021-11-01 19:01:23.093,83.949,WLM03 ST130,216.0, shift start: overage ,2021,
2539202, shift start: overage ,286.0,2021-11-01 19:00:00.000,2021-11-01 19:05:26.097,326.954,WLM02 ST130,216.0, shift start: overage ,2021,
2539217,No Comment and No Reason Code,287.0,2021-11-01 19:01:23.093,2021-11-01 19:14:06.047,762.514,WLM03 ST130,,,2021,
2539246,No Comment and No Reason Code,286.0,2021-11-01 19:05:26.097,2021-11-01 19:31:42.100,1576.033,WLM02 ST130,,,2021,
2539321,gantry faulted due to z12 grippers collision issue ( part data not plausible).,287.0,2021-11-01 19:14:06.047,2021-11-01 19:22:48.047,522.013,WLM03 ST130,2277.0,wl grob gantry,2021,
2539347,No Comment and No Reason Code,287.0,2021-11-01 19:22:48.047,2021-11-01 19:38:48.100,960.518,WLM03 ST130,,,2021,
2539435,robotech help to modify weld id#84.,286.0,2021-11-01 19:31:42.100,2021-11-01 19:35:16.100,214.006,WLM02 ST130,1607.0, wl op30 robot 1 weld touch-up,2021,
2539441,No Comment and No Reason Code,286.0,2021-11-01 19:35:16.100,2021-11-01 19:53:08.050,1071.52,WLM02 ST130,,,2021,
2539474,gantry faulted due to z12 grippers collision issue ( part data not plausible).,287.0,2021-11-01 19:38:48.100,2021-11-01 19:43:57.050,308.51,WLM03 ST130,2282.0,wl grob gantry grippers,2021,
2539485,No Comment and No Reason Code,287.0,2021-11-01 19:43:57.050,2021-11-01 19:47:43.000,225.502,WLM03 ST130,,,2021,
